"","BAGO","BLSC","COME","COMU","CORM","HADU","HOGR","LOON","MAMU","OLDS","PIGU","RBME","RNGR","SUSC","WWSC","Year","Site","Transect","Temp","ObservCond","Bay","ObservCondFactor3"
"1850",0,0,0,3,10,0,0,1,0,0,0,0,0,0,0,2001,"20","219",4.4,"Good","Uganik","Good"
"1851",0,0,0,80,4,0,0,15,0,0,0,0,0,0,0,2002,"20","219",4.37,"Excellent","Uganik","ExcellentIdeal"
"1852",0,0,0,23,3,0,0,5,11,0,1,0,0,0,0,2003,"20","219",5.2,"Excellent","Uganik","ExcellentIdeal"
"1853",0,0,0,14,NA,0,0,2,2,4,6,0,0,0,13,2004,"20","219",4,"Excellent","Uganik","ExcellentIdeal"
"1854",0,0,0,13,NA,0,0,0,0,0,0,0,0,0,0,2005,"20","219",5.2,"Good","Uganik","Good"
"1855",0,19,4,3,7,5,0,2,5,6,6,0,0,0,0,1986,"20","220",4.5,"Excellent","Uganik","ExcellentIdeal"
"1856",0,0,0,24,2,0,0,1,0,1,0,0,0,0,0,1987,"20","220",4.8,"Good","Uganik","Good"
"1857",0,131,0,16,11,0,21,3,12,30,5,6,4,24,0,1988,"20","220",4,"Ideal","Uganik","ExcellentIdeal"
"1858",0,0,0,103,3,0,0,0,11,2,1,0,0,0,0,1989,"20","220",2.7,"Ideal","Uganik","ExcellentIdeal"
"1859",0,0,0,35,0,0,2,0,0,0,0,0,0,0,0,1990,"20","220",2.5,"Good","Uganik","Good"
"1860",10,20,0,35,11,34,28,3,15,16,6,0,3,0,0,1991,"20","220",2,"Excellent","Uganik","ExcellentIdeal"
"1861",0,10,0,6,7,18,1,0,5,19,1,3,2,8,0,1992,"20","220",3.5,"Good","Uganik","Good"
"1862",0,26,0,10,4,16,3,2,0,8,2,7,1,0,0,1993,"20","220",4,"Good","Uganik","Good"
"1863",0,6,0,1,14,23,0,3,0,52,4,2,0,0,27,1994,"20","220",4,"Good","Uganik","Good"
"1864",3,0,0,6,3,20,2,4,11,5,1,0,1,11,2,1995,"20","220",3.5,"Excellent","Uganik","ExcellentIdeal"
"1865",0,33,0,0,9,17,0,0,2,6,4,0,2,0,12,1996,"20","220",4,"Excellent","Uganik","ExcellentIdeal"
"1866",0,68,0,25,13,21,13,0,4,40,5,6,4,0,26,1997,"20","220",3,"Excellent","Uganik","ExcellentIdeal"
"1867",0,39,0,7,26,21,8,4,0,18,0,0,6,0,0,1999,"20","220",2.7,"Good","Uganik","Good"
"1868",16,132,8,6,10,27,7,2,29,87,6,7,7,18,0,2000,"20","220",2.6,"Good","Uganik","Good"
"1869",0,90,0,0,13,8,5,0,0,24,2,9,1,0,4,2001,"20","220",4.4,"Good","Uganik","Good"
"1870",43,74,2,2,8,40,7,0,0,20,1,4,0,0,0,2002,"20","220",4.3,"Excellent","Uganik","ExcellentIdeal"
"1871",11,12,0,1,65,17,8,0,2,11,0,2,3,0,2,2003,"20","220",5.1,"Excellent","Uganik","ExcellentIdeal"
"1872",18,43,0,9,NA,34,43,3,10,22,2,6,2,19,0,2004,"20","220",4,"Excellent","Uganik","ExcellentIdeal"
"1873",23,86,0,3,NA,24,3,0,0,18,2,0,0,6,2,2005,"20","220",5.2,"Good","Uganik","Good"
"1874",0,0,0,54,1,0,0,0,4,26,0,0,0,0,0,1986,"20","221",4,"Excellent","Uganik","ExcellentIdeal"
"1875",0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,1987,"20","221",4.8,"Good","Uganik","Good"
"1876",0,0,0,40,2,0,0,1,1,0,1,0,0,0,0,1988,"20","221",4.5,"Good","Uganik","Good"
"1877",0,0,0,63,0,0,0,0,21,91,0,0,0,0,0,1989,"20","221",2.7,"Ideal","Uganik","ExcellentIdeal"
"1878",0,0,0,73,1,0,0,0,1,2,0,0,0,0,0,1990,"20","221",2.5,"Good","Uganik","Good"
"1879",0,0,0,7,0,2,0,0,1,2,0,6,0,0,0,1991,"20","221",2.2,"Excellent","Uganik","ExcellentIdeal"
"1880",0,0,0,48,0,0,0,0,3,0,0,0,0,0,0,1992,"20","221",3.5,"Good","Uganik","Good"
"1881",0,0,0,69,0,0,1,0,0,26,0,0,0,0,0,1993,"20","221",2.8,"Good","Uganik","Good"
"1882",0,0,0,40,0,0,0,1,0,11,0,0,0,0,0,1994,"20","221",4,"Good","Uganik","Good"
"1883",0,0,0,174,4,0,0,0,11,3,0,0,0,0,0,1995,"20","221",3.5,"Excellent","Uganik","ExcellentIdeal"
"1884",0,0,0,106,0,0,0,0,1,6,0,0,0,0,0,1996,"20","221",3.5,"Excellent","Uganik","ExcellentIdeal"
"1885",2,0,0,103,1,1,0,1,38,10,2,0,0,0,0,1997,"20","221",3,"Excellent","Uganik","ExcellentIdeal"
"1886",0,0,0,22,1,0,0,113,1,0,0,0,0,0,0,1999,"20","221",2.9,"Excellent","Uganik","ExcellentIdeal"
"1887",0,0,4,18,0,0,2,4,5,0,2,0,0,0,0,2000,"20","221",2.5,"Excellent","Uganik","ExcellentIdeal"
"1888",0,0,0,115,47,0,0,248,0,0,0,0,0,0,0,2001,"20","221",4.3,"Good","Uganik","Good"
"1889",0,0,0,110,0,0,0,2,0,0,0,0,0,0,0,2002,"20","221",3.73,"Excellent","Uganik","ExcellentIdeal"
"1890",0,0,0,75,2,0,0,0,1,0,0,0,0,0,0,2003,"20","221",4.5,"Excellent","Uganik","ExcellentIdeal"
"1891",0,0,0,112,NA,0,0,34,1,0,0,6,0,0,0,2004,"20","221",3.5,"Excellent","Uganik","ExcellentIdeal"
"1892",0,0,0,37,NA,0,0,0,0,0,0,0,0,0,0,2005,"20","221",5.2,"Good","Uganik","Good"
"1893",0,2,0,0,2,0,2,1,0,10,0,0,0,0,27,1986,"20","222",3.9,"Excellent","Uganik","ExcellentIdeal"
"1894",0,4,0,7,3,5,0,0,1,0,1,0,0,0,16,1987,"20","222",4.7,"Good","Uganik","Good"
"1895",0,0,0,41,3,0,0,0,0,0,3,0,1,0,9,1988,"20","222",5,"Excellent","Uganik","ExcellentIdeal"
"1896",0,0,0,25,0,0,0,0,5,2,2,0,0,0,15,1989,"20","222",2.5,"Ideal","Uganik","ExcellentIdeal"
"1897",0,0,0,23,3,0,3,0,0,3,0,0,0,0,0,1990,"20","222",2.5,"Good","Uganik","Good"
"1898",0,0,0,5,0,0,0,0,0,1,0,3,0,0,2,1991,"20","222",2,"Excellent","Uganik","ExcellentIdeal"
"1899",0,0,0,9,0,2,0,0,0,0,0,0,0,0,5,1992,"20","222",3.5,"Good","Uganik","Good"
"1900",0,0,0,11,4,0,0,0,0,8,0,0,1,0,0,1993,"20","222",2.5,"Good","Uganik","Good"
"1901",0,2,0,13,1,1,0,0,2,14,0,0,0,0,0,1994,"20","222",3.5,"Good","Uganik","Good"
"1902",0,39,0,24,23,0,0,0,4,0,0,0,0,0,0,1995,"20","222",3.5,"Excellent","Uganik","ExcellentIdeal"
"1903",0,0,0,71,11,0,0,0,0,0,0,0,0,0,0,1996,"20","222",3,"Excellent","Uganik","ExcellentIdeal"
"1904",0,0,0,17,5,0,0,1,0,0,0,0,0,0,0,1997,"20","222",2.5,"Excellent","Uganik","ExcellentIdeal"
"1905",0,0,0,21,10,0,0,19,2,0,1,0,0,0,0,1999,"20","222",2.5,"Excellent","Uganik","ExcellentIdeal"
"1906",0,0,0,14,6,0,0,13,15,0,1,0,0,0,0,2000,"20","222",2.5,"Excellent","Uganik","ExcellentIdeal"
"1907",0,1,0,96,13,0,0,1,0,0,0,0,0,0,0,2001,"20","222",4.2,"Good","Uganik","Good"
"1908",21,0,0,27,5,6,0,2,0,0,0,0,0,0,0,2002,"20","222",4.13,"Excellent","Uganik","ExcellentIdeal"
"1909",0,0,0,49,29,0,0,0,0,1,0,4,0,0,0,2003,"20","222",4.4,"Excellent","Uganik","ExcellentIdeal"
"1910",0,0,0,12,NA,4,0,12,0,0,0,9,0,0,0,2004,"20","222",3.7,"Excellent","Uganik","ExcellentIdeal"
"1911",0,1,0,11,NA,2,0,5,0,0,0,0,0,0,2,2005,"20","222",5.2,"Excellent","Uganik","ExcellentIdeal"
"1912",0,1,0,2,5,22,0,0,7,4,3,0,1,15,0,1986,"20","223",6.8,"Excellent","Uganik","ExcellentIdeal"
"1913",0,0,0,3,1,6,1,1,0,5,1,0,8,5,0,1987,"20","223",3,"Good","Uganik","Good"
"1914",4,56,0,15,2,42,3,0,2,14,0,1,1,23,0,1988,"20","223",5,"Good","Uganik","Good"
"1915",60,8,0,2,2,12,6,2,4,24,1,0,1,15,0,1989,"20","223",2.7,"Excellent","Uganik","ExcellentIdeal"
"1916",0,9,0,28,11,15,4,1,0,15,0,0,2,18,4,1990,"20","223",2.5,"Good","Uganik","Good"
"1917",3,1,0,2,0,7,0,0,0,3,0,3,0,0,0,1991,"20","223",2,"Excellent","Uganik","ExcellentIdeal"
"1918",7,23,0,18,0,4,4,2,2,6,0,0,0,3,0,1992,"20","223",3.5,"Excellent","Uganik","ExcellentIdeal"
"1919",8,0,1,64,2,17,1,0,0,0,2,0,0,0,0,1993,"20","223",3,"Good","Uganik","Good"
"1920",5,0,0,13,6,6,1,0,0,1,0,2,1,0,0,1994,"20","223",3.5,"Excellent","Uganik","ExcellentIdeal"
"1921",2,0,0,32,3,23,1,8,4,6,0,5,0,0,0,1995,"20","223",3.5,"Excellent","Uganik","ExcellentIdeal"
"1922",28,1,0,1,9,14,6,2,0,19,2,2,2,13,0,1996,"20","223",3,"Excellent","Uganik","ExcellentIdeal"
"1923",39,6,0,41,10,19,8,0,2,7,1,4,0,1,4,1997,"20","223",3,"Excellent","Uganik","ExcellentIdeal"
"1924",17,130,22,21,21,12,0,17,0,31,0,41,0,0,0,1999,"20","223",2,"Excellent","Uganik","ExcellentIdeal"
"1925",48,0,11,55,14,17,0,11,0,6,0,0,2,53,0,2000,"20","223",2.3,"Excellent","Uganik","ExcellentIdeal"
"1926",12,12,150,0,23,30,0,0,0,3,0,11,0,43,0,2001,"20","223",4.3,"Good","Uganik","Good"
"1927",40,0,94,34,3,12,0,0,0,6,0,4,0,4,0,2002,"20","223",4.12,"Good","Uganik","Good"
"1928",9,0,13,15,4,6,0,0,0,8,0,0,0,0,0,2003,"20","223",5,"Excellent","Uganik","ExcellentIdeal"
"1929",43,0,117,66,NA,19,2,90,0,0,0,26,5,0,0,2004,"20","223",4,"Excellent","Uganik","ExcellentIdeal"
"1930",10,14,22,38,NA,2,0,21,0,11,0,3,0,0,0,2005,"20","223",5.2,"Excellent","Uganik","ExcellentIdeal"
"1931",5,0,0,0,2,9,0,0,14,1,2,0,0,0,0,1986,"20","224",7.8,"Excellent","Uganik","ExcellentIdeal"
"1932",3,0,0,29,0,15,1,0,3,3,0,0,0,0,0,1987,"20","224",3,"Excellent","Uganik","ExcellentIdeal"
"1933",5,31,0,36,1,3,0,0,0,0,2,0,0,4,0,1988,"20","224",4.5,"Good","Uganik","Good"
"1934",14,18,0,100,2,19,0,0,2,0,1,0,0,2,0,1989,"20","224",2.5,"Excellent","Uganik","ExcellentIdeal"
"1935",12,72,0,109,2,10,0,0,0,5,0,0,0,1,0,1990,"20","224",2.5,"Good","Uganik","Good"
"1936",1,4,0,1,1,15,0,0,0,6,0,0,0,0,0,1991,"20","224",2,"Excellent","Uganik","ExcellentIdeal"
"1937",6,8,0,96,3,12,0,0,0,0,0,0,2,2,0,1992,"20","224",3.5,"Excellent","Uganik","ExcellentIdeal"
"1938",2,5,0,86,9,9,0,0,0,0,2,2,0,0,0,1993,"20","224",3.5,"Good","Uganik","Good"
"1939",18,14,0,45,4,7,0,0,2,3,0,1,0,15,0,1994,"20","224",3.5,"Excellent","Uganik","ExcellentIdeal"
"1940",5,0,0,45,0,9,0,0,14,8,2,0,0,14,0,1995,"20","224",3.5,"Excellent","Uganik","ExcellentIdeal"
"1941",12,13,6,18,2,13,0,0,0,0,0,4,0,10,0,1996,"20","224",3,"Excellent","Uganik","ExcellentIdeal"
"1942",0,0,0,47,6,14,1,1,7,0,1,5,0,0,0,1997,"20","224",3,"Excellent","Uganik","ExcellentIdeal"
"1943",22,0,29,249,11,10,2,21,0,0,0,34,0,0,0,1999,"20","224",2.2,"Excellent","Uganik","ExcellentIdeal"
"1944",5,8,78,52,15,6,0,5,0,0,1,7,0,0,0,2000,"20","224",2.5,"Excellent","Uganik","ExcellentIdeal"
"1945",15,2,41,4,5,10,0,0,0,0,0,9,0,0,0,2001,"20","224",4.1,"Average","Uganik","FairAverage"
"1946",10,0,17,110,0,13,0,0,0,0,0,4,0,0,0,2002,"20","224",4.1,"Good","Uganik","Good"
"1947",11,0,61,81,6,4,0,0,0,0,2,0,0,0,0,2003,"20","224",4.3,"Excellent","Uganik","ExcellentIdeal"
"1948",0,6,218,311,NA,2,0,25,2,0,0,0,0,0,0,2004,"20","224",3.9,"Excellent","Uganik","ExcellentIdeal"
"1949",14,0,72,310,NA,9,0,3,0,0,0,8,0,0,0,2005,"20","224",5.1,"Excellent","Uganik","ExcellentIdeal"
"1950",10,0,0,0,5,22,3,0,0,64,5,0,0,0,0,1986,"20","227",5.8,"Excellent","Uganik","ExcellentIdeal"
"1951",3,0,0,8,2,0,0,0,0,22,1,2,0,0,0,1987,"20","227",3.2,"Good","Uganik","Good"
"1952",9,0,0,1,7,8,2,9,0,0,3,1,0,2,17,1988,"20","227",3,"Good","Uganik","Good"
"1953",0,1,0,4,1,5,2,0,0,40,0,2,0,15,19,1989,"20","227",2.4,"Excellent","Uganik","ExcellentIdeal"
"1954",0,2,0,2,8,9,3,1,2,7,1,4,0,0,3,1990,"20","227",2,"Good","Uganik","Good"
"1955",23,0,0,0,2,13,0,1,1,0,0,0,0,0,0,1991,"20","227",2.5,"Excellent","Uganik","ExcellentIdeal"
"1956",0,5,0,2,2,9,2,1,1,14,2,8,0,0,0,1992,"20","227",3,"Excellent","Uganik","ExcellentIdeal"
"1957",0,1,0,9,10,10,2,0,0,0,1,0,1,0,0,1993,"20","227",3,"Good","Uganik","Good"
"1958",0,0,0,6,6,12,2,4,0,13,0,1,0,1,2,1994,"20","227",3,"Good","Uganik","Good"
"1959",8,0,0,0,12,4,50,9,7,21,3,0,1,5,0,1995,"20","227",3,"Excellent","Uganik","ExcellentIdeal"
"1960",22,0,0,3,6,13,6,2,1,3,0,8,1,4,3,1996,"20","227",3,"Excellent","Uganik","ExcellentIdeal"
"1961",66,0,0,8,5,6,7,6,0,53,4,3,4,5,19,1997,"20","227",2.5,"Ideal","Uganik","ExcellentIdeal"
"1962",11,0,0,39,44,4,22,2,0,39,0,6,2,0,16,1999,"20","227",2,"Excellent","Uganik","ExcellentIdeal"
"1963",21,0,0,2,14,8,19,19,0,52,1,10,2,8,0,2000,"20","227",2.3,"Excellent","Uganik","ExcellentIdeal"
"1964",4,0,0,1,39,16,0,0,0,16,0,0,0,0,9,2001,"20","227",4.4,"Average","Uganik","FairAverage"
"1965",12,0,14,6,7,12,0,0,0,55,0,0,2,0,0,2002,"20","227",4.1,"Excellent","Uganik","ExcellentIdeal"
"1966",29,0,20,7,1,18,2,0,8,17,0,0,0,70,0,2003,"20","227",4.3,"Excellent","Uganik","ExcellentIdeal"
"1967",24,12,108,17,NA,25,4,5,2,5,0,17,0,18,0,2004,"20","227",3.8,"Excellent","Uganik","ExcellentIdeal"
"1968",15,29,15,11,NA,13,7,1,0,9,0,0,0,33,0,2005,"20","227",5.1,"Excellent","Uganik","ExcellentIdeal"
"1969",0,1,0,3,0,0,1,1,0,19,0,0,0,0,23,1986,"20","228",6.5,"Excellent","Uganik","ExcellentIdeal"
"1970",0,0,0,2,5,2,0,1,0,29,2,3,1,2,33,1987,"20","228",3.3,"Good","Uganik","Good"
"1971",0,44,0,3,2,16,3,2,0,21,4,16,2,8,30,1988,"20","228",3.2,"Good","Uganik","Good"
"1972",25,13,0,8,5,6,1,0,0,63,0,2,3,4,56,1989,"20","228",2.4,"Good","Uganik","Good"
"1973",0,0,0,2,3,0,1,0,2,9,0,0,3,10,26,1990,"20","228",1.8,"Average","Uganik","FairAverage"
"1974",1,1,0,0,0,0,0,0,0,0,0,0,0,0,6,1991,"20","228",2,"Excellent","Uganik","ExcellentIdeal"
"1975",0,4,0,2,2,10,0,0,0,0,0,2,0,0,34,1992,"20","228",2,"Excellent","Uganik","ExcellentIdeal"
"1976",8,1,0,9,10,2,2,2,0,1,3,2,0,5,4,1993,"20","228",3,"Good","Uganik","Good"
"1977",0,8,0,2,3,14,0,3,2,3,1,7,0,0,3,1994,"20","228",2,"Good","Uganik","Good"
"1978",0,0,0,0,8,4,1,0,3,9,4,11,5,0,16,1995,"20","228",3,"Excellent","Uganik","ExcellentIdeal"
"1979",13,0,0,2,3,16,3,0,2,0,2,2,1,2,25,1996,"20","228",3,"Excellent","Uganik","ExcellentIdeal"
"1980",12,9,0,6,4,6,6,1,1,4,1,13,2,4,26,1997,"20","228",3,"Excellent","Uganik","ExcellentIdeal"
"1981",0,49,0,7,17,27,0,1,0,0,0,0,1,60,0,1999,"20","228",2.2,"Excellent","Uganik","ExcellentIdeal"
"1982",42,5,0,3,24,9,0,9,2,9,3,8,0,4,0,2000,"20","228",2.5,"Excellent","Uganik","ExcellentIdeal"
"1983",42,0,0,1,4,13,1,0,0,7,0,31,0,8,135,2001,"20","228",4.5,"Average","Uganik","FairAverage"
"1984",15,1,0,10,13,2,1,0,0,16,0,9,1,16,0,2002,"20","228",3.9,"Excellent","Uganik","ExcellentIdeal"
"1985",12,15,15,10,21,20,8,0,0,22,0,9,0,0,0,2003,"20","228",4,"Excellent","Uganik","ExcellentIdeal"
"1986",15,16,69,4,NA,8,0,2,2,7,0,16,3,4,0,2004,"20","228",3.6,"Excellent","Uganik","ExcellentIdeal"
"1987",12,0,0,22,NA,4,0,0,0,2,0,3,2,0,0,2005,"20","228",5.1,"Excellent","Uganik","ExcellentIdeal"
"1988",0,0,0,1,0,2,2,0,0,3,0,0,0,0,2,1986,"20","229",4.5,"Excellent","Uganik","ExcellentIdeal"
"1989",0,0,0,68,0,2,0,0,1,6,1,0,0,0,0,1987,"20","229",3.5,"Good","Uganik","Good"
"1990",16,1,0,28,8,15,0,0,0,4,2,0,0,0,5,1988,"20","229",3.2,"Excellent","Uganik","ExcellentIdeal"
"1991",3,2,0,27,1,0,1,1,0,0,2,0,0,8,0,1989,"20","229",2.5,"Good","Uganik","Good"
"1992",3,0,0,25,4,0,0,0,0,4,1,0,0,0,0,1990,"20","229",1.8,"Average","Uganik","FairAverage"
"1993",0,5,0,2,1,4,6,0,1,0,0,3,0,0,0,1991,"20","229",1.8,"Excellent","Uganik","ExcellentIdeal"
"1994",6,2,0,28,9,4,9,4,5,4,0,6,1,5,0,1992,"20","229",3,"Excellent","Uganik","ExcellentIdeal"
"1995",2,7,0,31,3,0,0,0,4,22,2,0,0,0,0,1993,"20","229",3,"Good","Uganik","Good"
"1996",0,0,0,4,0,1,3,0,5,0,0,0,0,0,2,1994,"20","229",3,"Good","Uganik","Good"
"1997",4,2,0,25,0,0,9,1,20,2,1,12,0,4,2,1995,"20","229",3,"Ideal","Uganik","ExcellentIdeal"
"1998",0,36,0,70,0,13,0,6,4,18,2,6,0,0,0,1996,"20","229",3,"Ideal","Uganik","ExcellentIdeal"
"1999",2,6,0,43,3,7,1,0,5,0,1,4,0,12,0,1997,"20","229",2.5,"Excellent","Uganik","ExcellentIdeal"
"2000",6,0,0,22,4,4,0,2,0,2,4,0,0,0,0,1999,"20","229",2.2,"Excellent","Uganik","ExcellentIdeal"
"2001",4,0,0,55,12,6,1,140,6,18,2,6,0,0,0,2000,"20","229",2.5,"Excellent","Uganik","ExcellentIdeal"
"2002",0,10,40,7,5,6,2,0,0,0,0,15,0,0,0,2001,"20","229",4.1,"Average","Uganik","FairAverage"
"2003",18,0,0,41,4,8,8,0,0,4,0,3,0,0,0,2002,"20","229",4.35,"Excellent","Uganik","ExcellentIdeal"
"2004",0,0,0,37,25,4,11,0,6,12,0,5,0,0,0,2003,"20","229",4.5,"Excellent","Uganik","ExcellentIdeal"
"2005",4,0,0,51,NA,3,0,12,3,0,2,4,2,0,0,2004,"20","229",3.6,"Excellent","Uganik","ExcellentIdeal"
"2006",0,0,0,83,NA,11,1,6,0,0,0,0,2,0,0,2005,"20","229",5.3,"Excellent","Uganik","ExcellentIdeal"
"2007",0,11,0,30,6,11,1,0,2,59,2,0,0,0,14,1986,"20","230",5,"Excellent","Uganik","ExcellentIdeal"
"2008",0,0,0,47,3,2,0,0,0,2,0,0,2,3,0,1987,"20","230",3.8,"Good","Uganik","Good"
"2009",23,21,0,63,4,8,3,0,6,0,0,0,0,24,15,1988,"20","230",3.1,"Excellent","Uganik","ExcellentIdeal"
"2010",8,12,0,40,4,10,8,2,12,37,0,15,0,0,4,1989,"20","230",2.6,"Good","Uganik","Good"
"2011",6,0,0,26,8,3,2,0,0,16,2,5,1,31,5,1990,"20","230",1.8,"Average","Uganik","FairAverage"
"2012",1,0,0,15,3,4,30,0,9,0,6,0,0,0,0,1991,"20","230",2.5,"Good","Uganik","Good"
"2013",0,0,0,23,1,15,1,1,6,12,1,3,0,6,14,1992,"20","230",3.5,"Excellent","Uganik","ExcellentIdeal"
"2014",0,0,0,112,1,15,2,0,9,118,0,6,0,6,0,1993,"20","230",3,"Good","Uganik","Good"
"2015",0,0,0,4,4,0,0,1,1,0,0,0,0,0,17,1994,"20","230",3.5,"Good","Uganik","Good"
"2016",2,0,0,106,0,10,1,0,9,10,0,0,0,0,0,1995,"20","230",3,"Ideal","Uganik","ExcellentIdeal"
"2017",0,0,0,16,1,0,1,0,0,116,0,2,0,3,0,1996,"20","230",3.5,"Ideal","Uganik","ExcellentIdeal"
"2018",0,1,0,42,1,9,0,0,8,15,0,0,1,0,10,1997,"20","230",2.3,"Excellent","Uganik","ExcellentIdeal"
"2019",0,0,0,7,1,5,2,5,0,8,1,0,0,0,6,1999,"20","230",3,"Good","Uganik","Good"
"2020",0,0,0,29,2,10,8,15,0,0,1,0,0,0,0,2000,"20","230",2.6,"Good","Uganik","Good"
"2021",0,0,0,15,4,0,0,1,0,8,1,0,0,0,0,2001,"20","230",4.2,"Average","Uganik","FairAverage"
"2022",5,0,0,41,5,8,0,0,0,9,0,0,1,0,0,2002,"20","230",4.25,"Excellent","Uganik","ExcellentIdeal"
"2023",0,0,3,12,6,4,0,0,4,7,0,0,0,0,0,2003,"20","230",4.6,"Excellent","Uganik","ExcellentIdeal"
"2024",7,3,0,27,NA,12,0,25,6,6,2,5,0,0,0,2004,"20","230",3.7,"Excellent","Uganik","ExcellentIdeal"
"2025",6,0,0,20,NA,2,0,4,0,18,2,0,2,0,0,2005,"20","230",5.2,"Excellent","Uganik","ExcellentIdeal"
"2026",0,2,0,179,0,0,0,0,0,8,0,3,0,0,0,1986,"20","231",5.9,"Excellent","Uganik","ExcellentIdeal"
"2027",0,0,0,24,2,0,0,0,3,0,0,0,0,0,1,1987,"20","231",4,"Average","Uganik","FairAverage"
"2028",0,22,0,99,3,5,0,3,9,0,0,0,0,0,0,1988,"20","231",3.3,"Excellent","Uganik","ExcellentIdeal"
"2029",22,8,0,48,15,8,3,5,3,10,0,0,1,0,4,1989,"20","231",2.6,"Excellent","Uganik","ExcellentIdeal"
"2030",0,0,0,1,1,0,0,0,0,3,0,0,1,0,1,1990,"20","231",1.8,"Average","Uganik","FairAverage"
"2031",0,0,0,0,0,4,0,0,0,0,0,0,2,0,0,1991,"20","231",2.3,"Good","Uganik","Good"
"2032",0,9,0,15,1,2,0,0,0,1,0,0,1,0,0,1992,"20","231",3.5,"Excellent","Uganik","ExcellentIdeal"
"2033",0,0,0,18,4,0,1,0,3,17,0,0,1,0,0,1993,"20","231",2.7,"Good","Uganik","Good"
"2034",0,0,0,3,4,0,2,0,0,0,0,0,0,0,2,1994,"20","231",4,"Average","Uganik","FairAverage"
"2035",0,0,0,19,15,0,2,1,12,0,1,0,2,0,7,1995,"20","231",2.5,"Excellent","Uganik","ExcellentIdeal"
"2036",0,16,0,32,2,0,0,1,0,2,0,0,3,0,0,1996,"20","231",3.5,"Excellent","Uganik","ExcellentIdeal"
"2037",34,10,0,69,16,0,0,6,15,12,0,0,7,0,0,1997,"20","231",2.5,"Excellent","Uganik","ExcellentIdeal"
"2038",0,0,0,5,49,5,2,8,1,2,0,0,0,0,0,1999,"20","231",2.6,"Good","Uganik","Good"
"2039",0,0,0,18,7,0,7,25,1,0,0,0,0,0,0,2000,"20","231",2.5,"Good","Uganik","Good"
"2040",0,0,0,8,6,23,0,7,0,3,0,0,2,0,0,2001,"20","231",4.2,"Average","Uganik","FairAverage"
"2041",0,0,2,41,2,0,0,1,0,0,0,0,0,0,0,2002,"20","231",3.82,"Good","Uganik","Good"
"2042",0,0,4,82,3,0,0,0,0,0,0,0,0,0,0,2003,"20","231",4.4,"Excellent","Uganik","ExcellentIdeal"
"2043",33,30,0,46,NA,12,0,11,4,0,0,0,0,0,4,2004,"20","231",3.5,"Excellent","Uganik","ExcellentIdeal"
"2044",0,0,0,64,NA,0,0,12,0,0,0,0,0,0,0,2005,"20","231",5.2,"Excellent","Uganik","ExcellentIdeal"
"2045",0,0,0,41,0,0,0,0,0,0,0,0,0,0,0,1986,"20","232",5.8,"Excellent","Uganik","ExcellentIdeal"
"2046",0,0,0,38,2,0,0,0,0,1,0,0,0,0,0,1987,"20","232",4.2,"Good","Uganik","Good"
"2047",0,0,0,30,3,0,0,0,1,0,0,0,0,0,0,1988,"20","232",4.5,"Average","Uganik","FairAverage"
"2048",0,0,0,81,5,0,0,0,6,5,0,0,2,0,0,1989,"20","232",2.2,"Excellent","Uganik","ExcellentIdeal"
"2049",0,0,0,3,7,4,0,1,0,0,0,0,0,0,3,1990,"20","232",1.8,"Average","Uganik","FairAverage"
"2050",0,0,0,2,25,0,0,0,0,0,0,0,0,0,0,1991,"20","232",2,"Good","Uganik","Good"
"2051",0,2,0,4,4,3,0,1,4,2,0,0,0,0,0,1992,"20","232",3.5,"Excellent","Uganik","ExcellentIdeal"
"2052",0,0,0,34,4,0,0,2,10,54,2,0,0,0,2,1993,"20","232",2.5,"Good","Uganik","Good"
"2053",0,0,0,12,8,0,0,1,0,6,0,8,0,0,10,1994,"20","232",4,"Average","Uganik","FairAverage"
"2054",0,0,0,22,10,0,0,1,13,4,0,0,1,0,9,1995,"20","232",3,"Excellent","Uganik","ExcellentIdeal"
"2055",0,0,0,11,4,5,0,0,2,3,0,0,1,0,30,1996,"20","232",4,"Excellent","Uganik","ExcellentIdeal"
"2056",0,0,0,29,5,13,4,0,5,7,1,0,1,0,0,1997,"20","232",2.5,"Excellent","Uganik","ExcellentIdeal"
"2057",0,0,0,9,45,18,1,3,0,5,0,0,1,0,23,1999,"20","232",2.3,"Good","Uganik","Good"
"2058",20,0,0,59,6,15,0,19,2,0,0,23,1,0,0,2000,"20","232",2.5,"Good","Uganik","Good"
"2059",0,0,0,5,10,2,0,2,0,9,0,2,0,0,0,2001,"20","232",4.5,"Average","Uganik","FairAverage"
"2060",0,0,0,33,12,27,0,3,0,0,0,0,0,0,0,2002,"20","232",3.87,"Good","Uganik","Good"
"2061",4,0,2,62,14,4,5,1,0,16,0,0,0,0,0,2003,"20","232",4.5,"Excellent","Uganik","ExcellentIdeal"
"2062",6,0,0,18,NA,0,2,2,3,0,0,0,2,0,0,2004,"20","232",3.8,"Excellent","Uganik","ExcellentIdeal"
"2063",2,0,0,29,NA,9,0,10,0,0,0,0,0,0,0,2005,"20","232",4.6,"Excellent","Uganik","ExcellentIdeal"
"2064",0,12,0,200,0,0,0,0,3,0,0,0,0,0,0,1986,"20","233",5.8,"Excellent","Uganik","ExcellentIdeal"
"2065",0,0,0,28,0,0,0,0,0,0,0,0,0,0,0,1987,"20","233",4.3,"Good","Uganik","Good"
